flyer_name,product_name,unit_promo_price,uom,least_unit_for_promo,save_per_unit,discount,organic
week_34_page_2,Kettle Chips,,8.5 oz,1,,,0
week_34_page_2,Pinot Noir & Pinot Gris,,750 ml,1,,,0
week_34_page_2,New Zealand Sharp Cheddar,,,1,,,0
week_34_page_2,Sumpin' Easy,,12 can,1,,,0
week_34_page_2,Cookies,,20 oz,1,,,0
week_34_page_2,Frozen Berries,,Fr oz,1,,,0
week_34_page_2,Multigrain Cereals,,10.6 oz,1,,,0
week_34_page_2,Organic Yogurt,,5.3-6 oz,1,,,1
week_34_page_3,Hummus,3.5,10 oz,1,1.98,,0
week_34_page_3,Italian Tomato 7 Caper Orzo,,,1,,,0
week_34_page_3,Italian Baguette,,Italian bag,1,,,0
week_34_page_3,Greek Salad,,7 oz,1,,,0
week_34_page_3,Oven Roasted Turkey,,,1,,,0
week_34_page_3,Quesadillas,,10 oz,1,,,0
week_34_page_3,Cake Slices,,,1,,,0
week_34_page_3,4-Pack Muffins,,,1,,,0
week_34_page_3,4-Pack Croissants,,,1,,,0
week_34_page_3,Makeup,,,1,,,0
week_34_page_3,Nordic Berries & Assorted Gummies,,,1,,,0
week_34_page_3,Super Lump Crab Cakes,,,1,,,0
week_34_page_3,Cake Slices,,,1,,,0
week_34_page_4,Sumo Mandarins,3.79,lb,1,,,0
week_34_page_4,Organic Red & Black Plums,2,,1,1.98,,1
week_34_page_4,Organic Honeycrisp Apples,,,1,,,1
week_34_page_4,Asparagus,,,1,,,0
week_34_page_4,2 lb. Bag Organic Lemons,,lb. bag,1,,,0
week_34_page_4,Organic 3 lb. Bag Gala Apples,,,1,,,1
week_34_page_4,Lunch Meats,,7 oz,1,,,0
week_34_page_4,Wild Alaska Cod Fillets,,,1,,,0
week_34_page_4,Fresh Hop,,,1,,,0
week_34_page_4,Maryland Crab Cakes,,3 oz,1,,,0
week_34_page_4,Fresh Hop,,6 oz,1,,,0
week_34_page_4,NY Strip Steak,,,1,,,0
week_35_page_1,The Robin Cheese,,,2,,0.5,0
week_35_page_1,Fresh Hop,1,lb,1,1.59,,0
week_35_page_1,Grass Fed Whey Powder,4.99,lb,1,,,0
week_35_page_1,Strawberries,3,,1,3.98,,0
week_35_page_1,Wild Alaska Cod Fillets,,Fr oz,1,,,0
week_35_page_1,Grass Fed Whey Powder,,,1,,,0
week_35_page_1,Sumo Mandarins,,,1,,,0
week_35_page_1,Asparagus,,,1,,,0
week_35_page_1,BRAND WIDE SALE,,,1,,,0
week_35_page_1,Sumo Mandarins,,,1,,,0
week_35_page_2,High HP Alkaline Ionized Water,2.5,1 gallon,1,2.98,,0
week_35_page_2,Organic Kombucha,,15.2 oz,1,,,1
week_35_page_2,Traditional Mashed Potatoes,,,1,,,0
week_35_page_2,Nut Thins,,16 oz,1,,,0
week_35_page_2,Cream Top Yogurt,,5.3 oz,1,,,0
week_35_page_2,Frozen Angus Burger Patties,,Fr oz,1,,,0
week_35_page_2,Cereal,,10-14 oz,1,,,0
week_35_page_2,Organic Gravenstein Apple Juice,,32 oz,1,,,1
week_35_page_2,Organic Rice,,32 oz,1,,,1
week_35_page_2,Potato Chips,,10 oz,1,,,0
week_35_page_2,Organic Coconut Oil,,22.82 oz,1,,,1
week_35_page_2,Natural Cola,,6 Pack,1,,,0
week_35_page_2,Traditional Mashed Potatoes,,,1,,,0
week_35_page_2,Organic Coconut Oil,,22.82 oz,1,,,1
week_35_page_2,Natural Cola,,6 Pack,1,,,0
week_35_page_3,Snackables & Samplers,,12 oz,1,1,,0
week_35_page_3,Vegan Mock Chicken Salad,8.99,lb,1,2,0.18,0
week_35_page_3,Grilled Chicken Caesar Salad,3.99,7 oz,1,1,0.2,0
week_35_page_3,Build Your Own Juice,3.99,12 oz,1,1,0.2,0
week_35_page_3,Curry Chicken Salad,6.99,lb,1,4,0.36,0
week_35_page_3,8-Pack Mini Croissants,4.99,1 Pack,1,1,0.17,0
week_35_page_3,10-Pack Mini Cookies,3.49,1 Pack,1,1,0.22,0
week_35_page_3,Pale Ale,8.99,6 Pack,1,1,0.1,0
week_35_page_3,Chardonnay,5,750 ml,1,1.98,,0
week_35_page_3,Soap,,,1,,,0
week_35_page_3,Lotion,,,1,,,0
week_35_page_4,Wild Alaska Cod Fillets,7.99,lb,1,2,0.2,0
week_35_page_4,Sirloin Tip Roast,4.99,lb,1,3,0.38,0
week_35_page_4,Fresh Hop,4.49,lb,1,2.5,0.36,0
week_35_page_4,Cooked Shrimp,0.99,lb,1,5,0.83,0
week_35_page_4,Chicken Rollers,3.5,7 oz,1,0.98,,0
week_35_page_4,London Broil,,,1,,,0
week_35_page_4,Organic Grape Tomatoes,,1 Pint,1,,,1
week_35_page_4,Organic Green Kale,,,1,,,1
week_35_page_4,2 lb. Bag Organic Lemons,,lb. bag,1,,,1
week_35_page_4,Organic Broccoli,,,1,,,1
week_35_page_4,Red & Green Seedless Grapes,,,1,,,0
week_35_page_4,Organic Celery,,,1,,,1
week_35_page_4,Organic Grape Tomatoes,,1 Pint,1,,,1
week_36_page_1,Strawberries,2.5,,1,2.98,,0
week_36_page_1,Chicken Breast,,,1,,,0
week_36_page_1,Grass Fed Whey Powder,,,1,,,0
week_36_page_1,Top Sirloin Steak,,,1,,,0
week_36_page_1,Organic Broccoli,,,1,,,1
week_36_page_1,Organic California Navel Oranges,,,1,,,1
week_36_page_1,Cranberry Pecan Chicken Salad,,,1,,,0
week_36_page_1,Country Style Pork Ribs,,,1,,,0
week_36_page_2,Natural Calm Magnesium Support,3.5,32 oz,1,0.98,,0
week_36_page_2,Almond Breeze,,Half gallon,1,,,0
week_36_page_2,Organic Kombucha,,12 oz,1,,,0
week_36_page_2,Nut Thins,,4.7 oz,1,,,0
week_36_page_2,Frozen Entrees,,Fr oz,1,,,0
week_36_page_2,Organic Oatmeal,,8 Pack,1,,,1
week_36_page_2,Herbal Tea,,Tea bag,1,,,0
week_36_page_2,Organic Salsa,,15.5-16 oz,1,,,1
week_36_page_2,Organic Tortilla Chips,,9 oz,1,,,1
week_36_page_2,Gelato,,1 Pint,1,,,0
week_36_page_2,Coconut Water,,520 ml,1,,,0
week_36_page_2,Organic Maple Syrup Squeeze Bottle,,12 oz,1,,,1
week_36_page_2,Frozen Entrees,,Fr oz,1,,,0
week_36_page_3,Build Your Own Smoothie,3.99,12 oz,1,1,0.2,0
week_36_page_3,Organic Hummus,2.99,8 oz,1,1,0.25,1
week_36_page_3,Make Your Own Pizza Kit,.$5,,1,2,,0
week_36_page_3,Crispy Chicken Salad,3.99,9 oz,1,1,0.2,0
week_36_page_3,Applewood Smoked Ham,9.99,lb,1,2,0.17,0
week_36_page_3,Organic Kid's Loaf Bread,,18 oz,1,5.49,0.5,1
week_36_page_3,Organic Loaf Bread,,18 oz,1,,,1
week_36_page_3,Cake Slices,,,1,,,0
week_36_page_3,The Robin Cheese,,,1,,,0
week_36_page_3,Bulk Body Care,,,1,,,0
week_36_page_3,The Robin Cheese,,,1,,,0
week_36_page_3,New York Strips,,,1,,,0
week_36_page_3,Make Your Own Pizza Kit,,,1,,,0
week_36_page_3,Cake Slices,,,1,,,0
week_36_page_4,Blackberries,2,Half Pint,1,1.98,,0
week_36_page_4,Sumo Mandarins,,,1,,,0
week_36_page_4,Red & Green Seedless Grapes,,,1,,,0
week_36_page_4,Organic Red & Black Plums,,,1,,,1
week_36_page_4,Organic Celery,,,1,,,1
week_36_page_4,Honeycrisp Apples,,,1,,,0
week_36_page_4,Cooked Shrimp,,,1,,,0
week_36_page_4,House Made Chicken Kabobs,,,1,,,0
week_36_page_4,Stew Beef,,,1,,,0
week_36_page_4,Super Lump Crab Cakes,,,1,,,0
week_36_page_4,Frozen Angus Burger Patties,,Fr oz,1,,,0
week_36_page_4,Wild Alaska Cod Fillets,,Fr oz,1,,,0
week_36_page_4,Organic Celery,,,1,,,1
week_37_page_1,Grass Fed Whey Powder,1,lb. Pack,1,9.99,0.91,0
week_37_page_1,Napa Chicken Salad,6.99,lb,1,4,0.36,0
week_37_page_1,Organic Strawberries,3.5,,1,3.98,,1
week_37_page_1,Fresh Hop,,,1,,,0
week_37_page_1,Yogurt,,4.4-5.3 oz,1,,,0
week_37_page_1,Asparagus,,,1,,,0
week_37_page_1,Fresh Hop,,,1,,,0
week_37_page_1,Kombucha,,16 oz,1,,,0
week_37_page_1,Red & Green Seedless Grapes,,,1,,,0
week_37_page_1,Yogurt,,4.4-5.3 oz,1,,,0
week_37_page_2,Coffee Blends,0.79,12 oz,1,4,0.84,0
week_37_page_2,Water,1.666666667,1.5 liter,1,2.46,,0
week_37_page_2,Organic Frozen Vegetables,,Fr oz,1,,,1
week_37_page_2,Popcorn,,4.4 oz,1,,,0
week_37_page_2,Fig Newmans,,10 oz,1,,,0
week_37_page_2,Tortilla Chips,,5.5-11 oz,1,,,0
week_37_page_2,Bulk Body Care,,,1,,,0
week_37_page_2,Organic Tofu,,12-14 oz,1,,,1
week_37_page_2,Spray Oils,,5 oz,1,,,0
week_37_page_2,Organic Honey Bear,,12 oz,1,,,1
week_37_page_2,Natural Soda,,6 Pack,1,,,0
week_37_page_2,Multigrain Snack Bars,,5 Pack,1,,,0
week_37_page_2,Multigrain Snack Bars,,5 Pack,1,,,0
week_37_page_2,Natural Soda,,6 Pack,1,,,0
week_37_page_3,Pub Draught,6.99,4 can,1,2,0.22,0
week_37_page_3,Dale's Pale Ale,8.99,6 can,1,1,0.1,0
week_37_page_3,Organic Hommus,3.5,8 oz,1,1.98,,1
week_37_page_3,Organic Tortilla Chips,,9 oz,1,,,1
week_37_page_3,8-Inch & Quarter Sheet Cakes,,& quart,1,,,0
week_37_page_3,Pimento Cheese Deep,,,1,,,0
week_37_page_3,Salsa & Guacamole,,,1,,,0
week_37_page_3,Turmeric Supreme Extra Strength,,per capsule,1,,,0
week_37_page_3,BRAND WIDE SALE,,,1,,,0
week_37_page_3,Nordic Berries & Assorted Gummies,,,1,,,0
week_37_page_4,Wild Alaska Cod Fillets,9.99,lb,1,4,0.29,0
week_37_page_4,Flat Cut Bisket,7.99,lb,1,2,0.2,0
week_37_page_4,Chicken Rollers,3.5,7 oz,1,0.98,,0
week_37_page_4,Maryland Crab Cakes,,3 oz,1,,,0
week_37_page_4,Ground Chuck,,,1,,,0
week_37_page_4,Fresh Hop,,6 oz,1,,,0
week_37_page_4,Honeycrisp Apples,,,1,,,0
week_37_page_4,Organic Zucchini,,,1,,,1
week_37_page_4,Organic 3 lb. Bag Gala Apples,,,1,,,1
week_37_page_4,Sumo Mandarins,,,1,,,0
week_37_page_4,5 lb. Bag Organic Russet Potatoes,,lb. bag,1,,,1
week_38_page_1,Coconut Water,1,520 ml,1,3.45,,0
week_38_page_1,Organic Strawberries,,,1,,,0
week_38_page_1,Blackened Chicken Salad,,,1,,,0
week_38_page_1,Wild Alaska Cod Fillets,,,1,,,0
week_38_page_1,Organic Kombucha,,15.2 oz,1,,,1
week_38_page_1,BRAND WIDE SALE,,,1,,,0
week_38_page_1,Wild Alaska Cod Fillets,,Fr oz,1,,,0
week_38_page_1,Grass Fed Whey Powder,,,1,,,0
week_38_page_2,Free Range Large Brown Eggs,3,D oz,1,1.98,,0
week_38_page_2,Organic Plain Whole Milk Yogurt,,,1,,,1
week_38_page_2,Bulk Body Care,,,1,,,0
week_38_page_2,Organic Z Bars,,5-6 Pack,1,,,0
week_38_page_2,Potato Chips,,7-8 oz,1,,,0
week_38_page_2,Lotion,,,1,,,0
week_38_page_2,Bath Tissue Double Roll,,4 Pack,1,,,0
week_38_page_2,Frozen Vegetables,,Fr oz,1,,,0
week_38_page_2,All Bacon,,,1,,,0
week_38_page_2,Organic 3 lb. Bag Gala Apples,,9-10.5 oz,1,,,1
week_38_page_2,Multigrain Cereals,,10.6 oz,1,,,0
week_38_page_2,Frozen Vegetables,,Fr oz,1,,,0
week_38_page_2,Bath Tissue Double Roll,,4 Pack,1,,,0
week_38_page_3,10-Pack Mini Cookies,3.49,1 Pack,1,1,0.22,0
week_38_page_3,Vegan Mock Chicken Salad,8.99,lb,1,2,0.18,0
week_38_page_3,4-Pack Croissants,4.99,1 Pack,1,2,0.29,0
week_38_page_3,Turkey & Cheddar Croissant,4.99,,1,1,0.17,0
week_38_page_3,Family Pasta Meals,0.99,,1,3,0.75,0
week_38_page_3,Gluten Free Bread,5.99,7-14.1 oz,1,1,0.14,0
week_38_page_3,Energy Seed Salad,3,7 oz,1,1,,0
week_38_page_3,Organic Soup Cups,3.99,16 oz,1,2,0.33,1
week_38_page_3,Organic Dips,3.99,8 oz,1,1,0.2,1
week_38_page_3,Certified Organic Chicken Breasts,6.99,,1,1,0.13,1
week_38_page_3,Southern Peaches,8.99,8 can,1,1,0.1,0
week_38_page_3,Chardonnay,12.99,1.5 liter,1,2,0.13,0
week_38_page_4,Alaska Cod Cakes,2.5,3 oz,1,5.96,,0
week_38_page_4,Fresh Hop,,,1,,,0
week_38_page_4,Double Crusted Chicken Pot Pie,,,1,,,0
week_38_page_4,Hass Avocados,,week. serving,1,,,0
week_38_page_4,Chilean Sea Bass,,4 oz,1,,,0
week_38_page_4,Fresh Hop,,,1,,,0
week_38_page_4,Party Dips & Spreads,,,1,,,0
week_38_page_4,Organic 3 lb. Bag Gala Apples,,,1,,,1
week_38_page_4,Organic California Navel Oranges,,,1,,,1
week_38_page_4,Organic Braeburn Apples,,,1,,,1
week_38_page_4,Organic Red & Black Plums,,,1,,,1
week_38_page_4,Organic Grape Tomatoes,,1 Pint,1,,,1
week_38_page_4,2 lb. Bag Organic Lemons,,lb. bag,1,,,1
week_38_page_4,Hass Avocados,,,1,,,0
week_38_page_4,Chilean Sea Bass,,4 oz,1,,,0
week_39_page_1,Organic Hummus,2.5,8 oz,1,2.98,,1
week_39_page_1,Organic Tortilla Chips,,9 oz,1,,,1
week_39_page_1,Organic Baby Carrots,,lb. bag,1,,,1
week_39_page_1,Fresh Hop,,,1,,,0
week_39_page_1,Grass Fed Whey Powder,,,1,,,0
week_39_page_1,Organic Strawberries,,,1,,,1
week_39_page_1,Potato Chips,,,1,,,0
week_39_page_1,Red & Green Seedless Grapes,,,1,,,0
week_39_page_1,Potato Chips,,,1,,,0
week_39_page_1,Moscato-Pinot Grigio,,750 ml,1,,,0
week_39_page_1,Red & Green Seedless Grapes,,,1,,,0
week_39_page_1,Probiotics,,OVegcria: capsule,1,,,0
week_39_page_2,Fresh Hop,,11-15.2 oz,1,1,,0
week_39_page_2,Cold Brew Coffee,,48 oz,1,,0.25,0
week_39_page_2,Natural Calm Magnesium Support,2.5,32 oz,1,2.98,,0
week_39_page_2,Organic Frozen Vegetables,,Fr oz,1,,,1
week_39_page_2,Chocolate Bars,,3 oz,1,,,0
week_39_page_2,Organic Ice Cream,,48 oz,1,,,1
week_39_page_2,Digestive Support,,,1,,,0
week_39_page_2,Organic Phyllo Dough,,16 oz,1,,,1
week_39_page_2,Organic Sweetened Condensed Milk,,14 oz,1,,,1
week_39_page_2,Brie,,8 oz,1,,,0
week_39_page_2,Herbal Tea,,,1,,,0
week_39_page_2,Frozen Appetizers,,Fr oz,1,,,0
week_39_page_2,Natural Calm Magnesium Support,,32 oz,1,,,0
week_39_page_3,Ground Chuck,4.99,lb,1,2.5,0.33,0
week_39_page_3,Fresh Hop,4.99,lb,1,2,0.29,0
week_39_page_3,Super Lump Crab Cakes,4,,1,2.97,,0
week_39_page_3,Wild Alaska Cod Fillets,,,1,,,0
week_39_page_3,All Bacon,,,1,,,0
week_39_page_3,Fresh Hop,,,1,,,0
week_39_page_3,Organic Zucchini,,,1,,,1
week_39_page_3,Organic Braeburn Apples,,,1,,,1
week_39_page_3,Whole Pineapple,,,1,,,0
week_39_page_3,Asparagus,,,1,,,0
week_39_page_3,2 lb. Bag Organic Lemons,,lb. bag,1,,,1
week_39_page_3,Whole Pineapple,,,1,,,0
week_39_page_4,Spiral Hams,4.99,lb,1,2,,0
week_39_page_4,All Catering Trays,,,1,,,0
week_39_page_4,All Bacon,,,1,,,0
week_39_page_4,Moon Bark,,1.4 oz,1,,,0
week_39_page_4,Dinner Rolls,,12 Pack,1,,,0
week_39_page_4,4-Inch Cakes,,,1,,,0
week_39_page_4,Roasted Brussels Sprouts with Garlic,,,1,,,0
week_39_page_4,Spring Cupcakes,,,1,,,0
week_39_page_4,Original Chicken Salad,,,1,,,0
week_39_page_4,Canned Pineapple,,15 oz,1,,,0
week_39_page_4,Standing Rib Roast,,,1,,,0
week_39_page_4,Cage Free Large White Eggs,,D oz,1,,,0
week_39_page_4,Canned Pineapple,,15 oz,1,,,0
week_39_page_4,Moon Bark,,1.4 oz,1,,,0
week_40_page_1,Organic Strawberries,,,1,5.99,0.5,1
week_40_page_1,Wild Alaska Cod Fillets,,Fr oz,1,,,0
week_40_page_1,Organic 3 lb. Bag Gala Apples,,,1,,,1
week_40_page_1,Hass Avocados,,,1,,,0
week_40_page_1,Curry Chicken Salad,,,1,,,0
week_40_page_1,Organic 3 lb. Bag Gala Apples,,,1,,,1
week_40_page_1,High HO Alkanized Ionized Water,,1 gallon,1,,,0
week_40_page_1,Bulk Body Care,,,1,,,0
week_40_page_1,Maine Lobster Tails,,,1,,,0
week_40_page_2,Heirloom Blue Eggs,3.5,D oz,1,2.98,,0
week_40_page_2,Non-Fat Greek Yogurt,,5.3 oz,1,,,0
week_40_page_2,Nutritional Bars,,1.2-1.4 oz,1,,,0
week_40_page_2,Organic Cereal,,10-14 oz,1,,,1
week_40_page_2,Sparkling Water,,8 Pack,1,,,0
week_40_page_2,Gelato,,1 Pint,1,,,0
week_40_page_2,Nordic Berries & Assorted Gummies,,,1,,,0
week_40_page_2,Allergy ReLeaf System,,,1,,,0
week_40_page_2,BRAND WIDE SALE,,,1,,,0
week_40_page_2,Organic Frozen Vegetables,,Fr oz,1,,,1
week_40_page_2,Organic Tortilla Chips,,9 oz,1,,,1
week_40_page_2,Organic Virgin Coconut Oil,,22.82 oz,1,,,1
week_40_page_2,Sparkling Water,,8 Pack,1,,,0
week_40_page_3,10-Pack Mini Cookies,3.49,1 Pack,1,1,0.22,0
week_40_page_3,4-Pack Croissants,4.99,1 Pack,1,2,0.29,0
week_40_page_3,Sprouted Loaf Bread,5.99,24 oz,1,1,0.14,0
week_40_page_3,Angel Food Cake,5.99,8.75 oz,1,1,0.14,0
week_40_page_3,Vegan Mock Chicken Salad,8.99,lb,1,2,0.18,0
week_40_page_3,Oven Roasted Turkey,9.99,lb,1,2,0.17,0
week_40_page_3,Organic Dips,3.99,8 oz,1,1,0.2,1
week_40_page_3,Grilled Chicken Caesar Salad,3.99,7 oz,1,1,0.2,0
week_40_page_3,Italian Baguette,4.99,Tlumant bag,1,1,0.17,0
week_40_page_3,Pinot Noir & Pinot Gris,11.99,750 ml,1,3,0.2,0
week_40_page_3,New York Strips,8.99,6 Pack,1,1,0.1,0
week_40_page_3,Coffee Blends,6.99,10 oz,1,1,0.13,0
week_40_page_4,House Made Chicken Kabobs,2.99,lb,1,1,0.25,0
week_40_page_4,Ground Chuck,4.99,lb,1,1.5,0.23,0
week_40_page_4,Super Lump Crab Cakes,4,,1,2.97,,0
week_40_page_4,Wild Alaska Cod Fillets,,,1,,,0
week_40_page_4,Fresh Hop,,6 oz,1,,,0
week_40_page_4,NY Strip Steak,,,1,,,0
week_40_page_4,Fresh Hop,,,1,,,0
week_40_page_4,Organic Bartlett Pears,,,1,,,1
week_40_page_4,2 lb. Bag Organic Lemons,,lb. bag,1,,,1
week_40_page_4,Salsa & Guacamole,,,1,,,0
week_40_page_4,Organic California Navel Oranges,,,1,,,1
week_40_page_4,Organic Grape Tomatoes,,1 Pint,1,,,1
week_41_page_1,Wild Alaska Cod Fillets,7.99,lb,1,4,0.33,0
week_41_page_1,Organic Strawberries,,,1,5.99,0.5,1
week_41_page_1,Ground Chuck,,,1,,,0
week_41_page_1,Cranberry Pecan Chicken Salad,,,1,,,0
week_41_page_1,2 lb. Bag Organic Lemons,,lb. bag,1,,,1
week_41_page_1,BRAND WIDE SALE,,,1,,,0
week_41_page_2,Kombucha,2.5,16 oz,1,2.98,,0
week_41_page_2,Yogurt,,1 quart,1,,,0
week_41_page_2,Almond Milk,,Half gallon,1,,,0
week_41_page_2,Frozen Yogurt,,1 Pint,1,,,0
week_41_page_2,Nut Thins,,4.25 oz,1,,,0
week_41_page_2,Chocolate Bars,,3 oz,1,,,0
week_41_page_2,Frozen Yogurt,,1 Pint,1,,,0
week_41_page_2,Hair Care,,,1,,,0
week_41_page_2,Pasta Packs,,Pasta Pack,1,,,0
week_41_page_2,18 Count Cage Free Medium Brown Eggs,,,1,,,0
week_41_page_2,Unfiltered Spanish Extra Virgin Olive Oil,,,1,,,0
week_41_page_2,BRAND WIDE SALE,,,1,,,0
week_41_page_2,Purified Water,,24 Pack,1,,,0
week_41_page_3,5-Pack Cookie Sandwiches,5,1 Pack,1,1.99,,0
week_41_page_3,Healthy Meals On-The-Go,,per serving,1,1,,0
week_41_page_3,Garden Herb Potato Salad,4.99,lb,1,1,0.17,0
week_41_page_3,Cupcakes,2.5,4 oz,1,0.98,,0
week_41_page_3,Crispy Chicken Salad,,9 oz,1,,,0
week_41_page_3,Roasted Brussels Sprouts with Garlic,,,1,,,0
week_41_page_3,Seasonal Fruit Galettes,,20 oz,1,,,0
week_41_page_3,Organic Hommus,,8 oz,1,,,1
week_41_page_3,Cheese Shreds & Slices,,,1,,,0
week_41_page_3,Colombia Seasonal Coffee,,10 oz,1,,,0
week_41_page_3,Organic Loaf Bread,,18 oz,1,,,1
week_41_page_3,Cupcakes,,4 oz,1,,,0
week_41_page_3,Organic Hommus,,8 oz,1,,,1
week_41_page_4,Fresh Hop,4.99,lb,1,2,0.29,0
week_41_page_4,Chicken Rollers,3.5,7 oz,1,2.98,,0
week_41_page_4,Fresh Hop,,,1,,,0
week_41_page_4,Maryland Crab Cakes,,3 oz,1,,,0
week_41_page_4,Everything Seasoned Smoked Salmon,,4 oz,1,,,0
week_41_page_4,Chilean Sea Bass,,4 oz,1,,,0
week_41_page_4,Organic 3 lb. Bag Gala Apples,,,1,,,1
week_41_page_4,Hass Avocados,,,1,,,0
week_41_page_4,Red & Green Seedless Grapes,,,1,,,0
week_41_page_4,Blackberries,,Half Pint,1,,,0
week_41_page_4,Organic California Navel Oranges,,,1,,,1
week_41_page_4,Organic Zucchini & Yellow Squash,,,1,,,1
week_41_page_4,Blackberries,,Half Pint,1,,,0
week_41_page_4,Hass Avocados,,,1,,,0
week_42_page_1,Organic Strawberries,,,1,5.99,0.5,1
week_42_page_1,Hass Avocados,,,1,,,0
week_42_page_1,Grass Fed Whey Powder,,,1,,,0
week_42_page_1,Organic 3 lb. Bag Gala Apples,,6 oz,1,,,1
week_42_page_1,Country Style Pork Ribs,,,1,,,0
week_42_page_1,Rustic Red,,,1,,,0
week_42_page_1,Grass Fed Whey Powder,,,1,,,0
week_42_page_1,Hass Avocados,,,1,,,0
week_42_page_2,Yoghurt,2,8 oz,1,0.58,,0
week_42_page_2,Snack Bars,,2.1 oz,1,,,0
week_42_page_2,Potato Chips,,10 oz,1,,,0
week_42_page_2,Energy Drink,,12-16 oz,1,,,0
week_42_page_2,Frozen Burritos,,5.5 oz,1,,,0
week_42_page_2,Sparkling Water,,12 Pack,1,,,0
week_42_page_2,Avocado Oil Chips,,12 oz,1,,,0
week_42_page_2,Organic Whole Kernel Coconut Oil,,14 oz,1,,,1
week_42_page_2,Cookies,,20 oz,1,,,0
week_42_page_2,Organic Teas,,tea bag,1,,,1
week_42_page_2,Herbal Teas,,,1,,,0
week_42_page_2,Top Sirloin Steak,,1 Pint,1,,,0
week_42_page_2,Cookies,,20 oz,1,,,0
week_42_page_2,Potato Chips,,10 oz,1,,,0
week_42_page_2,Energy Drink,,12-16 oz,1,,,0
week_42_page_3,Blackened Chicken Salad,6.99,lb,1,4,0.36,0
week_42_page_3,Deli Meats,9.99,lb,1,2,0.17,0
week_42_page_3,Signature Chili,3.99,16 oz,1,1,0.2,0
week_42_page_3,10-Pack Mini Cookies,3.99,1 Pack,1,1,0.2,0
week_42_page_3,Caprese Baguette,4.99,Caprese bag,1,1,0.17,0
week_42_page_3,4-Pack Muffins,5.99,1 Pack,1,1,0.14,0
week_42_page_3,6 oz. Scottish Salmon Fillets,0.99,6 Pack,1,1,0.5,0
week_42_page_3,Wines,4.99,375 ml,1,1,0.17,0
week_42_page_3,Chicken Breast,.6$,750 ml,1,1,,0
week_42_page_3,All Bacon,,,2,,0.5,0
week_42_page_3,All Bacon,,,1,,0.2,0
week_42_page_3,BRAND WIDE SALE,,,1,,0.25,0
week_42_page_3,Sun Care,,,2,,0.5,0
week_42_page_3,Natural Calm Magnesium Support,,,1,,0.2,0
week_42_page_4,Fresh Hop,4.99,lb,1,,,0
week_42_page_4,Fresh Hop,11.99,lb,1,3,0.2,0
week_42_page_4,Wild Alaska Cod Fillets,8.99,lb,1,3,0.25,0
week_42_page_4,Organic Grape Tomatoes,3,1 Pint,1,1.98,,1
week_42_page_4,Honeycrisp Apples,,,1,,,0
week_42_page_4,Organic Cucumbers,,,1,,,1
week_42_page_4,3 lb. Bag Organic Gala Apples,,lb. bag,1,,,1
week_42_page_4,Asparagus,,,1,,,0
week_42_page_4,Organic Bartlett Pears,,,1,,,0
week_42_page_4,Almond Milk,,48 oz,1,,,0
week_42_page_4,Restaurant Style Tortilla Chips,,10-11 oz,1,,,0
week_42_page_4,Liquid Laundry Detergent,,100 oz,1,,,0
week_42_page_4,Organic Cucumbers,,,1,,,1
week_43_page_1,Fresh Hop,.$1,,1,1.59,,0
week_43_page_1,Ground Round,3.99,lb,1,2.5,0.39,0
week_43_page_1,Fresh Hop,.$5,6 oz,1,2.99,,0
week_43_page_1,Organic Strawberries,,,1,5.99,0.5,1
week_43_page_1,Organic Green Kale,,,1,,,1
week_43_page_1,Hass Avocados,,,1,,,0
week_43_page_1,Organic California Navel Oranges,,,1,,,1
week_43_page_1,Kombucha,,16-16.2 oz,1,,,0
week_43_page_1,Croissant Sandwiches,,,1,,,0
week_43_page_1,All Bulk Items,,,1,,,0
week_43_page_1,Hass Avocados,,,1,,,0
week_43_page_1,Fresh Hop,,,1,,,0
week_43_page_1,Kombucha,,16-16.2 oz,1,,,0
week_43_page_2,Crackers,3.5,3.5-9 oz,1,1.98,,0
week_43_page_2,Cereal,,26.4-32 oz,1,,,0
week_43_page_2,Fresh Hop,,11-15.2 oz,1,,,0
week_43_page_2,Coconut & Tornado Shrimp Rings,,1 Pint,1,,,0
week_43_page_2,Protein Bars,,1.3-1.5 oz,1,,,0
week_43_page_2,Coconut Yogurt,,24 oz,1,,,0
week_43_page_2,Liquid Castille Soaps,,32 oz,1,,,0
week_43_page_2,Spoonfuls,,14 serving,1,,,0
week_43_page_2,Natural Calm Magnesium Support,,,1,,,0
week_43_page_2,Organic Pasta,,16 oz,1,,,1
week_43_page_2,Organic Pasta Sauce,,26 oz,1,,,1
week_43_page_2,Parmesan Shaker,,8 oz,1,,,0
week_43_page_3,Organic Hummus,3,8 oz,1,1.98,,1
week_43_page_3,Napa Chicken Salad,,,1,,,0
week_43_page_3,Signature & Carolina Coleslaws,,16 oz,1,,,0
week_43_page_3,Energy Seed Salad,,7 oz,1,,,0
week_43_page_3,Applewood Smoked Turkey,,,1,,,0
week_43_page_3,Egg Salad,,,1,,,0
week_43_page_3,5-Pack Cookies,,,1,,,0
week_43_page_3,4-Pack Croissants,,,1,,,0
week_43_page_3,Organic Loaf Bread,,22 oz,1,,,1
week_43_page_3,Fresh Mozzarella,,8 oz,1,,,0
week_43_page_3,Coffee Blends,,12 oz,1,,,0
week_43_page_3,New York Strips,,,1,,,0
week_43_page_4,NY Strip Steaks,11.99,lb,1,2,0.14,0
